,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
419,exhaust,cousin,terri…,a…,safeti,law,piec,death,mass,booooo,dunkin,shoot,school,welfar,incred,"
womensrights
humanrights
gunviol","cure

wearebett","
vote",rec…,disinfect,briankarem,colombia,colombian,met,pea,children,complain,mexico,famili,tackl,mjacob4404,heathlymartin,black,approach,princ,repres,pottymouth,sad,agre,everytown,kill,student,reduc,violenc,someth,donat,nra,gun,amen,shutup
420,anti,mission,duncan,experience…,carminesabia,mom’,reform,wow,lost,fredguttenberg,solut,g…,usa,stop,johncornyn,‘end,real,statement,protect,black,gun,state,wakey,wako,dummi,arthur,4th,pendragon,nobelpr,land,extraordinari,pea,tackl,immigr,power,death,princ,mouth,murder,sob,govern,nra,victim,infatu,depict,pain,nrabloodmoney,epidem,,sad
421,psalmsj,oomf,apart😂😩😩😩,seanwinc,michaelsherm,jonxthxna,activ,prevent,callthemout,votethemout,kimsmom3,wash,draft,parent,victim,saturday,nora4usa,son,gun,alon,kill,other,lesso…,pain,excel,suredemocrat,wholl,piec,hasnt,countri,vote,epidem,dloesch,cnn,children,zuniga,2020,biglovebep,bep,thedemocrat,beto,shoot,news,nra,go,weird,lucymcbath,marchforourl,,america
422,countri,away,mad,chang,texan,foxnew,thousand,vote,huge,blame,violenc,sensibl,public,fuckthenra,fact,anti,squar,shut,beto,violent,"and

comput",masacr,support,interest,town,prayer,sad,world,fight,gun,ya,cruz,weapon,spit,wow,votebeto,yup,thiiiiiiissss,txsendeb,👏🏻👏🏻👏🏻👏🏻,👍👍👍🇺🇸🇺🇸🇺🇸,shock,txsenatedeb,right,sentedcruz,fathom,nra,tedcruz,betofortexa,teambeto
423,respond,jokingli,crusad,strong,faith,beta,charlott,floridagop,andrewgillum,realnaughtyguy,power,student,read,father,tedcruz,young,increas,txsenatedeb,sound,public,realiz,america,stevekerr,woke,cruz,potu,kerr,sdadc’,imagin,shoot,betoorourk,nra,godiswatch,king,countri,wowthi,politician,sing,plan,omegalul,"truetoform

teambeto

bluewave2018",beto4texa,bbqs😎,heartbreak,,logic,commun,txsendeb,teambeto,betoforsen
424,congressman,wildzhen,makaben9,common,dark,reform,inact,fund,doesnt,march,protest,orlean,tedcruz,princ,sens,father,problem,💔💔💔,age,betoorourk,confront,unfortun,issu,understand,realiti,smart,votebeto4texa,⁦studentsdemand⁩,⁦momsdemand⁩,leadership,kerr,control,chang,someth,abl,beto,gun,steve,nra,run,💜💜💜,rachelschock1,expectu,stevekerr,true,us,yeah,gunsensenow,,coach
425,aren’t,ya,use,mass,roger,pioneer,mister,imagin,countri,tackl,stellar,"go
congrat",texa,idiot,wrong,legal,congressmanraja,retweet,stevekerr,monsterprinc,they’ll,betofortexa,father,law,sad,cruze,weapon,know,basketbal,ahh,charm,chicago,,nra,820,violenc,person,waystobreaktwitt,🍻🍻🍻🍻,beto,kerr,fuck,gun,"
guncontrolnow",even,michigan,pray,steve,fact,kerrpopovich2020
426,educ,wage,group,march4ourl,guncontrol,gunreform,wtf,hate,amend,2nd,80,foxnew,nra,domesticterrorist,antifaisajok,thug,bunch,shoot,congress,war,,tackl,immigr,civil,presid,least,school,job,enough,texa,gun,cruz,"
shame",voter,basketbal,bigger,momsdemand,sensevot,pleas,hard,stop,stevekerr,suspend,chief,thread,coach,🇺🇸🕊,tragedi,"this
gunviol",king
427,suspend,threaten,sincer,lttaskforcepepegt,immigr,tackl,pea,whi…,arm,away,mental,starswril,correl,convers,leahvukmir,carr238,basketbal,hand,washingtonpost,arent,y’all,"
do",ldaigb,senseless,due,disgust,lost,tr…,coach,,nra,steve,ted,lynn29541421,act,vote,cruz,respect,young,end,agre,beto,epidem,texan,gun,fact,kerr,bravo,ignor,crazi
428,destroy,loophol,kno…,onlin,imagin,stop,5hr,debat,resign,youth,movement,itgetsnobetta,riveradani,dabosdab,cuz,cannot,research,illeg,woman,risk,n…,nbcnew,conquer,countri,carnag,thought,guncontrolnow,germanrlopez,usa,father,polic,kerr👏🏾👏🏾👏🏾👏🏾👏🏾,fuckin,kerr,prayer,domest,orlean,commun,mofo,suicid,txsenatedeb,threaad💯,melt,the…,weep,steve,violenc,gun,🙌🏽,threaaddd💯
429,predict,tell,former,gangland,foot,soldier,knife,therealhaha,thomaswictor,your…,toward,925master,estudiante2009,harfordsheriff,exactli,point…,option,tedcruz,atheistrepubl,safer,eg,"egypt

also",l…,lo,soar,mexico,store,sir,children,2020,everyday,fullest,kerr,steve,a…,american,prevent,hero,cannot,eileensoff,deplor,despic,burnsbird22,victim,gun,imagin,👏🏽👏🏽👏🏽👏🏽👏🏽,punctuat,right,warrior
430,stop,master,group,bep,album,danger,editori,misunderstood,michaelsherm,joshlstephenson,prblmelimin,cl…,"

do",second,sick,stomach,ev…,elizabeth,warren,law,tedcruz,the leading caus,respons,fatalities…,diet,ban,suicid,domest,origin,posthum,immigr,pea,stevekerr,import,gunviol,nov,usnavalveteran,votehimout,shithol,princ,prez,couldn’t,gun,hlsox,voxdotcom,tackl,shoot,mari,weep,🔥🔥
431,border,extens,holist,resolv,toxic…,trust,societi,sell,people…,servic,commod,victim,school,live,shoot,suntim,multipl,editori,your,violent,problem,here,countri,australia,control…,blame,voic,tough,show,law,eye,trauma…,without,tackl,pea,deserv,ignore…,instead,enforc,let’,causat,correl,someth,trump,learn,articl,rich,gun,sensibl,betofortexa
432,of…,nowthisnew,short,term,solut,"
uk",apart,"
that",reflect,implement,control,polici,importantli,tictoc,intent,immigr,alguém,betoforsen,tedcruz,p…,usa,terror,creat,blood,hallmark,"islamicterrorism

hurriyet…","kashmir
deceit
lies
violence
cold","murder

al",low,without,rate,"reason
dont…",america,violenc,gun,black,stronger,passion,partli,elizabethforma,33000,american,change…,eye,pea,shoot,mass,tackl,betoorourk,👇⬇️
433,lhcarter,trumpsfe,potu,foxandfriend,foxnew,speak,bergh,epidem,chip,ceo,p…,great,haven’t,entir,arm,deal,huh,violenc,clip,tx,air,wplglocal10,gu…,minim,proud,politician,mental,skewer,oliv,home,pleas,princ,tackl,live,crazi,associ,ralli,gang,crainschicago,choos,harm,mean,learn,tomorrow,join,prevent,gun,carlosgsmith,👏🏼👍🏼,lol
434,coleyworld,tackl,bad,especi,harm,amp…,lost,support,wrench,constitu,arm,human,andizeisl,besetkid,mikedruck,fatal,five,senat,pea,chang,👇🏻👇🏻,sentoomey,senatorcollin,lisamurkowski,uk,danholmes77,davidjtron,g…,gu…,enough,plan,weapon,obama,shoot,though,ignor,consist,politician,stevekerr,imagin,decis,death,,gun,evil,men,love,🔥🔥🔥,votebeto4texa,ban
435,repchriscollin,core…,don’t,cop,foxnew,child,shield,bake,america’,dna,amend,without,presid,would,address,st…,wh,clown,toward,correl,blame,cruz,children,researchaffirm,solut,occurr,everyday,becom,“if,stevekerr,wit,tedcruz,advoc,cricket,qui,get…,"

doe",respect,ted,victim,i’ll,shot,nra,shoot,momsdemand,gun,violenc,strong,thisiscl,leadership
436,"women
racism
gun","pence
grassley
hatch
cruz
crazi","children


t…","wars
viol",feel,ignor,okay,must,dodie609,suicid,tire,liber,cdn,msm,sca…,encourag,leadership,realis,arm,basi,learn,“if,street,case,shoot,physic,nra,narr,prayer,instead,prevent,momsdemand,state,the…,,betoorourk,damn,show,violenc,law,gun,chicago,kerr,contribut,snap,warrior,steve,roxanecam,true,america
437,stopgunviol,🙏🏻,definit,commun,releas,student,third,former,bull,tedcruz,‘epidemic’,barbado,stlucia,insan,threat,respect,fear,prayer,canada,nra,info,liber,second,fan,violenc,disgust,capit,2a,cnn,march,grappl,harford,american,countri,leadership,hillaryclinton,lucywins2018,trump,vote,level,preach,sad,gun,incred,😢just,steve,warrior,sensibl,coach,
438,lebron,problem,data,proven,cgomezsw2019,shannonrwatt,pd,trumprussianra,neveragain,theresist,voteblu,sayer,cp24,frighten,toronto,throughon,"death

thank",steve…,happen,public,ar15’,sad,home,third,coach,foxnew,pedophil,rapist,grappl,harford,,steve,kerr,violenc,law,tedcruz,place,stop,enough,guncontrolnow,"
nora",student,period,pleas,nra,imagin,excit,nopoliceinschool,whatifitwasyourkid,gun
439,tremend,import,ted,ever…,gneauxwayjos,96,anyon,student,shoot,protect,cos…,perfectli,indic,clear,popkerr2020,2020,muc…,“but,issu,fault,momsdemand,"✌️♥️👊
🌶️🌶️🌶️",betoforsen,normal,brandilynn4ev,shannonrwatt,stevekerr,america,ignor,‼️,statu,replac,gun,kerr,shot,enough,legisl,citizen,lot,violenc,discuss,beto,stop,help,steve,,peac,imagin,nora,realdonaldtrump
440,deaf,notmygop,responsible…,usacomp2k3,well,offic,afraid,mind,realdonaldtrump,"mind

il",internet,perfectli,indic,clear,crime,chris0u24,preval,requir,tackl,pea,immigr,care,countri,amend,shoot,state,address,wrote,andrewgillum,prolif,found,rimzzzee,shannonrwatt,uzomba,far,"amazing
bbpetstoplovesbird",impeachtheman,,g…,law,father,steve,beto,ahead,kerr,imagin,ye,gun,coach,sad
441,miami,basic,children,denounc,steve,gop,offic,plan,6th🇺🇸,🇺🇸vote,votethemout,american,kerr,speak,tedcruz,affect,guncontrolnow,endgunviol,pay,attent,ppact,imagin,gun,campaign,noth,weve,,famili,canada,warrior,epidem,student,sens,domest,violenc,in canada,votemarsha,obama,office🤔,chato,povo,reduc,pastor,wors,nra,control,👇🏽👇🏽👇🏽👇🏽,enoughisenough,aw,shannonrwatt
442,smore,simple…,chip,ceo,bergh,democrat,post,leader…,convers,steven,prevent,betoorourk,killer,ride,suppos,3827462,nba,fight,proud,multipl,citi,ramon,care,kid,issu,tedcruz,common,shoot,beto,kerr,murder,control,report,voter,said,betofortexa,coach,ballot,,violenc,school,musket,topserg,nra,well,gop,sens,grate,cultur,🙄🙄
443,problem,pac,gifford,illeg,jkpatriquin,steal,jptasker,home,father,stil…,nolanew,ban,situat,shoot,argument,h…,momsdemand,where,publicsafeti,advoc,commonsenselaw,hbagnall4mddel,wonder,cool,pea,tackl,indeastmanate,miss,dcr999,rainydaywoman,law,shannonrwatt,goat,reassess,vote,purchas,that’,kerr,steve,reduc,nra,onemapua,davidhogg111,ar15,coach,leader,cruz,sourc,gun,
444,concern,dc,heerjeet,solac,2nd,harri,vote,bolshev,tptb,rid,pdp00000001,“gu…,kaitmarieox,simultan,public,instead,christian,aren’t,blame,feed,avoid,gun,world,31,nba,law,lose,liar,health,student,shoot,nem,studi,momsdemand,decid,skip,your,victim,us,obama,crisi,gunsensecandid,school,lockdown,due,asham,imagin,zenchic,yer,stevekerr
445,favor,dollar,violenc,cannot,help,prevent,seattl,us,save,suicid,votemarsha,realiti,betoorourk,r…,add,kylemv,mock,youth,chili,instead,canadian,stevekerr,mass,probabl,disagre,sympath,atno,preschool,woke,"ment



i",gravystain1,elsy1958,realgingerbread,without,quandari,profit,steve,felt,dream,basic,purg,aka,gun,kerr,🎼take,nra,prayer,read,cant,
446,fe…,perhap,reverend,chuck…,chri,mani,control,ok,public,commentari,gang,solut,tragic,rampant,newtownact,diseas,succumb,at…,impact,firsthand,today…,celiaslaterva,teamarlington,fli…,moor,fahrenheit,119,stand,pour…,elect,stop,violenc,measure…,heartbreak,cyant,children,twittersupport,crazi,rat,statement,👊🏼💥reverend,slander,never,prevent,gop,gun,liar,speak,agre,nra
447,qtanon1,dkali2018,chicagian,biograph…,ownershipaccord,twilsonottawa,expert,theyoungjoo,cbcsunday,reverend…,"

progress",profit,god”,“man,chrisloesch,13yearsold,publichealthcrisi,night…,right,254,"20

120254","
18254","reality

al",placard,lilpib,grpd,front,shoo…,safe,icon,sword,isn’t,term,mass,problem,,law,invent,tedcruz,fiddl,kerr,steve,gun,prayer,real,coach,realdonaldtrump,lololololololololololololololololololololol,salut,imagin
448,womenperson,expectu,self,"
what",senthomtilli,senatorburr,"reality

al",254,usa,denverpost,thousand,boulder,everybodi,walk,itll,nut,wit…,susanarendt,leader,❤️,innoc,popovichkerr,🇺🇸👍,2020,shoot,safe,tx,mass,imagin,regul,bullet,latimesopinion,violenc,bed🎼🎼🎼,dumbass,also,stat,white,tedcruz,marchforourl,1776,gatl,,man,enoughisenough,breathtak,glad,votebeto,presid,gun
449,ignor,registri,perhap,wide,regard,yep,america,el,paso,for…,major,vast,focu,forc,se…,someon,physic,public,tank,held,east,syracus,kerr,🙏🏽,preach,emot,imagin,texa,fatal,violenc,nowthisnew,state,children,death,sensibl,texan,❤️,school,,support,candid,tedcruz,probe,debat,ny,shut,stevekerr,coach,jbpritzker,gun
450,progun,pronazi,proviol,registr,"record

sinc","not

it",127,info,respect,2a,thefosterstv,transphobi…,israel,significantli,texa,bs,donoth,cynic,republican,krassenstein,violenc,male,duncan,mission,arn,crainschicago,outta,law,approach,homophobia,polic,shannonrwatt,refusetoforget,guncontrolnow,msdstrong,hood,ted,nra,speak,fact,beto,control,dub,🙏🏻🇺🇸🌺ever,neverforget,,"dems

go",x1000000,pray,reduc
451,men,hey,rosi,congress,nanci,immigr,pea,part,proabort,issu,endgunviol,solut,student,sgvsummit,translat,milktaejpg,karmi,prior,law,mmflint,doc,mrdane1982,cobrakeis,sandi,1851,hook,secur,terror,muslim,mass,statement,princ,prevent,wrong,stevekerr,he’,coach,uzomba,rimzzzee,shannonrwatt,gut,punch,t…,account,us,gun,kerr,steve,ye,nao
452,taliban,but…,prayer,ewerickson,violencerapemarijuanadiscrimination…,thiswhi,herald,jersey,immigr,pea,victim,isra,theradr,count,palestinian,australia,seriou,control…,shoot,zionist,societi,american,mental,iran,to…,🇮🇷,meet,million,stevekerr,fault,joe,kerr,steve,argu,control,honor,champion,jeffvespa,anoth,ma,mano,joojmacedo,agre,gun,imagin,poor,liber,repbetoorourk,demvoic,heartbroken
453,“it’,are…,art,“but,manuel,oliv,group,resist,focu,australia,seriou,control…,accomplish,politician,exampl,backbon,protect,major…,guncontrol,must,begin,hi…,realdonaldtrump,medesaparecido,convicted…,appli,background,univers,countri,breaking911,leftist,bloomberg,control,2a,davidndii,kecuri,citi,problem,varga,🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋,alan,amarch4ourl,davidhogg111,chrismurphyct,pleas,owner,child,guernica,stop,chill
454,civil,donontheair,coun…,nut,contribut,normal,defi,bigsbi,above…,ssasa,australia,seriou,control…,tictoc,happen,reflect,guess,ami,aquinoami,click,enough,youll,abl,rid,it…,bravenakblog,shone,light,"

sure",princ,statement,pick,creativ,joaquin,stark,made,gun,campaign,blow,imagin,31,death,california,violenc,betokerr,2020,sculptur,lead,america,😥😢😞
455,jrehl,band,kavanaughth,senfeinstein,choke,eman,defend,this…,empathi,gun,"no
wrong
th",decis,court,deal,violenc,suprem,doesn’t,wrong,consequ,rant,outsid,agre,total,bamboozlingbusi,idiot…,lama657,fear,btsmagicin18,nearli,btsarmyna,rural,own,potu,iamwil,realdonaldtrump,things…,lesleycharlto10,biglov,"problem
th",unit,capita,state,blackeyedpea,al…,reminisc,2003,imagin,understand,2020,kerrpop
456,gandhi…,listen,leader,urban,chicago,g…,indytenpoint,og,clergi,youth,curb,"are

gun",wcpo,violenc…,tripadvisor,breannamolloy,headlin,review,safeti,iiipiia,anti,mikebloomberg,univer…,pro,revchuckcurri,mock,dloesch,todana,add…,innoc,epidem,seriou,jare,came,marri,jaredthey,"profile

sh",medesaparecido,wouldnt,scumbag,anyway,ub…,non,law,violenc,donat,yorker,nra,gun,shannonrwatt
457,mani,technolog,blame,doubt,within,genera…,solv,found,princ,unearth,weep,depict,violence…,gun,preval,imposs,chicagoscann,chicago,politician,john,oliv,skewer,scandal,allegedli,stylishli,celibaci,engag,fking,becom,envis,3d,father,develop,shoot,reason,glad,fuck,mass,murica,bear,grizzli,criterion,merit,maharanakumbha,akleg,sunday,theyr,happi,huh,nickranger73
458,d…,lost,sport,horribl,clue,raimondo,scotch,tape,amandamilkovit,shake,refus,loudobb,"

good",social,injustic,inequal…,corrupt,politician,paid,93,american,steve,kerr,fredguttenberg,innoc,offici,sold,reflect,elector,doggintrump,societi,ass…,sexual,vapid,you’v,solut,gun,violenc,can’t,luck,anyth,racism,women,betobest,goooo,subtext,,sundaymorn,pictur,kiss
459,yvsminexo,opinion,rise,pass,ubjen,realcody56,lupercal187,syptweet,bu,eziokwu,bia,lindaikej,linda,problem,going🔝,third,proud,1032shotsfir,oremus4pacem,betoorourk,murder,rate,control,stop,american,literally…,"legislation
mak","work
👍",harford,grappl,answer,violenc,inflat,liber,enquir,concern,mass,statist,sick,prevent,solut,law,🤦🏼‍♀️,tedcruz,badresponsetobadnew,shoot,nra,greeeaaaat,🇱🇰😡,lmaooo
460,far,america,diehl,real,across,result,remind,record,continu,advoc,sassykadik,amend,includ,tedcruz,nauseou,jar,address,us,whole,price,davidhogg111,mattxr,quick,imagin,stupid,oh,lmao,violenc,maam,betoorourk,gun,senseless,problem,skyrocket,lost,upandan,linda,010,,kerr,steve,woman,boy,nra,srilanka,woah,haaaiiiiii,zzzzziii,subdeliveryzon,goe
461,countri,everythin…,pro,see,sens,murder,i…,t…,really…,cruel,oursenal,theogeo14,afancydandi,kaitmarieox,control,peapl,elimin,attempt,fredguttenberg,fred,into…,podsaveamerica,"

amplifi",physicianwomen,nra,violenc,linda,wed,protect,repealandreplace45,bigotri,removeagsess,heart,gun,guncontrolnow,endgunviol,break,registertovot,peelpolicemedia,brampton,shoot,gunsensemajor,,dlaureat,belynda,wow,read,kyaauta,😬😬😬,imagin
462,opportun,"community
ther",sinc,bed,the…,ok,viole…,solut,relat,statement,tommywrinn2,whether,nonfactu,pure,argument,idea,l…,focus,chicago,american,domest,woman,america,ladi,children,violenc,govern,voter,shoot,fiah,hmmmmm,wait,princ,stevekerr,igbo,"
vote",maryland,mama,🙌🏾🙌🏾🙌🏾🙌🏾🙄,lawd,🙌🏾💜,gun,damn,,well,ah,warrior,deplor,mmmm,😞💔
463,fiancé,retweet,approv,linda,deep,godless,texan,evolv,societi,students…,commun,gang,someth,believ,he’ll,figur,mass,keep,yo,feminist,kpeku,neveragain,mrdane1982,carrioncrawl,dumpcruz,cobrakeis,occupythenra,i…,law,steve,kerr,action,america,princ,sister,hand,300000x,ban,huh,👀🍿🍷,caus,gun,gbana,🤣🤣🤣🤣,woman,wan,controlnow,loud,crazy🙏🏽🤦🏽‍♂️,realdonaldtrump
464,dif…,amandacarpent,andrewfmoregon,jondcsuka,sens,mass,restrain,muchlaud,someth,websit,fear,blair,billblair,fall,revok,assau…,student,entitl,world,seriou,say,desk,violenc,thefilmbe,en…,along,tribut,kagutamuseveni,imagin,tragedi,asshol,money,guncontrolnow,,"i
v",fan,gen,gun,endgunviol,nra,kerr,dude,warrior,steve,end,agre,loooooooooooooooooooooooool,woooaaaahhhh,😂😂😂😂,😂😂
465,prioriti,problem,deficit,volunt,p…,panel,srilanka,upward,yamapalanaya,lka,incid,citizen…,“gang”,fetishist,enthusiast,kemi,🙆🏾‍♀️,ehh,reg,gotta,dumbest,rather,death,hall,across,ericafordnyc,ht,"too
and",behavioralsociet,davidhogg111,sens,demand,prevent,men,town,countri,address,dumptrump456,provokebigc,mean,violenc,domest,billblair,geniu,thedemocrat,bitch,gun,wawu,bluewav,viral
466,fight,blair,amend,improv,tomperez,dopedavinci,wealthi,hall,believ,canadian,discuss,earli,suppos,reduc,all…,vote,simpli,concert,queen,histor,common,foxnew,macheter0,indisingh75,america,exce…,thedemocrat,shoot,weapon,wahala,dey,ooo,sister,chang,gillumk,deterr,retweet,lacyclaymo1,commonsenselaw,davidhogg111,thisisamerica,fiancé,wawu,woah,,drama,loud,go,tbat,whaooo😮😮
467,campaign,forgot,lack,mass,thedemocrat,pot,boil,tea,fire,diein,doctor,,ggreenwald,ooo,bomb,univers,victim,jeffsess,weasel,along,news,shoot,ahhh,🙆🏽‍♀️,highli,linda,realronhoward,import,gun,crosstab,promot,wait,delaneytarr,roadtochang,davidhogg111,rubinreport,bluewave2018,fredguttenberg,changetheref,andrewssharon,oficialgregori,bensonandharf,everytown,sarahchadwickk,ramoncontrera,mjoneslv,drlindashelton,lokforwardangel,shannonrwatt,kimsmom3
